DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
230,BALRANALD,2891495,NORMAL,"PART WEIMBY",,,"WEIMBY RD","BALRANALD",2715,"1/1037832 Western Land Lease 14356",RU1,741.9,H,01/07/2016,771900,14A(1),14C,01/07/2015,756800,14A(1),14C,01/07/2014,742000,14A(1),14C,01/07/2013,635000,14A(1),14C,01/07/2012,748000,14A(1),14C,
230,BALRANALD,3111181,NORMAL,"ATHEN",,,"IVANHOE RD","BALRANALD",2715,"19, 20, 21, 22, 27, 28, 29, 30, 35, 36, 37, 38/751204 PT 1180/762591 excludes Mining Lease Western Land Lease 9927",RU1,2094,H,01/07/2016,656500,14A(1),14C,01/07/2015,643600,14A(1),14C,01/07/2014,631000,14A(1),14C,01/07/2013,570000,14A(1),14C,01/07/2012,570000,14A(1),14C,
230,BALRANALD,2918704,NORMAL,"CO MANARA WLL'S",,,"","BALRANALD",2715,"3583/765935 Western Land Lease 6755",RU1,3413,H,01/07/2016,196000,14A(1),14C,01/07/2015,192200,14A(1),14C,01/07/2014,183000,14A(1),14C,01/07/2013,183000,14A(1),14C,01/07/2012,183000,14A(1),14C,
230,BALRANALD,2918705,NORMAL,"CLAREBANK",,,"GARNPUNG LAKE RD","CLARE",2711,"2412/764375 2413/764376 3465/765754 5870/768762 5871/768763 Western Land Lease 1684 Western Land Lease 4592 Western Land Lease 5491",RU1,8315,H,01/07/2016,413400,14A(1),14C,01/07/2015,405300,14A(1),14C,01/07/2014,386000,14A(1),14C,01/07/2013,386000,14A(1),14C,01/07/2012,386000,14A(1),14C,
230,BALRANALD,2904973,NORMAL,"PH SPENCER",,,"","BALRANALD",2715,"Licence 307139",RU1,7000,M,01/07/2016,1700,14A(1),14C,01/07/2015,1700,14A(1),14C,01/07/2014,1650,14A(1),14C,01/07/2013,1650,14A(1),14C,01/07/2012,1650,14A(1),14C,
230,BALRANALD,2904974,NORMAL,"",,,"OXLEY RD","OXLEY",2711,"Licence 324279",RU1,4,H,01/07/2016,6600,14A(1),14C,01/07/2015,6600,14A(1),14C,01/07/2014,6600,14A(1),14C,01/07/2013,6600,14A(1),14C,01/07/2012,6600,14A(1),14C,
230,BALRANALD,2926709,NORMAL,"",,,"STURT HWY","EUSTON",2737,"2/1026987 WA PT008571",RU1,11.34,H,01/07/2016,76600,14A(1),14C,01/07/2015,73700,14A(1),14C,01/07/2014,70200,14A(1),14C,01/07/2013,58500,14A(1),14C,01/07/2012,52300,14A(1),14C,
230,BALRANALD,2934505,NORMAL,"",,188,"DOWLING ST W","BALRANALD",2715,"1/1044708",RU5,1330,M,01/07/2016,24200,14A(1),14C,01/07/2015,23000,14A(1),14C,01/07/2014,22500,14A(1),14C,01/07/2013,19600,14A(1),14C,01/07/2012,20700,14A(1),14C,
230,BALRANALD,2934506,NORMAL,"",,,"YURANIGH ST","BALRANALD",2715,"2/1044708",RU5,9299,M,01/07/2016,60900,14A(1),14C,01/07/2015,58000,14A(1),14C,01/07/2014,56900,14A(1),14C,01/07/2013,49500,14A(1),14C,01/07/2012,52200,14A(1),14C,
230,BALRANALD,2913038,NORMAL,"",,,"STURT HWY","EUSTON",2737,"1/1037236",RU1,1103,M,01/07/2016,30600,14A(1),14C,01/07/2015,30000,14A(1),14C,01/07/2014,30000,14A(1),14C,01/07/2013,30000,14A(1),14C,01/07/2012,30000,14A(1),14C,
230,BALRANALD,2913039,NORMAL,"",,,"STURT HWY","EUSTON",2737,"2/1037236",RU1,1990,M,01/07/2016,35700,14A(1),14C,01/07/2015,35000,14A(1),14C,01/07/2014,35000,14A(1),14C,01/07/2013,35000,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,2913040,NORMAL,"",,,"STURT HWY","EUSTON",2737,"3/1037236",RU1,8.564,H,01/07/2016,89400,14A(1),14C,01/07/2015,86000,14A(1),14C,01/07/2014,81900,14A(1),14C,01/07/2013,68300,14A(1),14C,01/07/2012,61000,14A(1),14C,
230,BALRANALD,2913068,NORMAL,"",,,"STURT HWY","EUSTON",2737,"1/1041533",RU1,9.824,H,01/07/2016,40000,14A(1),14C,01/07/2015,39200,14A(1),14C,01/07/2014,39200,14A(1),14C,01/07/2013,39200,14A(1),14C,01/07/2012,39200,14A(1),14C,
230,BALRANALD,2941832,NORMAL,"",,,"YURANIGH ST","BALRANALD",2715,"27/515481",RU5,518.65,M,01/07/2016,17400,14A(1),14C,01/07/2015,16600,14A(1),14C,01/07/2014,16300,14A(1),14C,01/07/2013,14200,14A(1),14C,01/07/2012,15000,14A(1),14C,
230,BALRANALD,2925664,NORMAL,"",,193,"CHURCH ST","BALRANALD",2715,"B/336410",RU5,948.5,M,01/07/2016,19800,14A(1),14C,01/07/2015,18900,14A(1),14C,01/07/2014,18500,14A(1),14C,01/07/2013,16100,14A(1),14C,01/07/2012,16100,14A(1),14C,
230,BALRANALD,2925665,NORMAL,"",,195,"CHURCH ST","BALRANALD",2715,"7/63/758048",RU5,1897,M,01/07/2016,25700,14A(1),14C,01/07/2015,24500,14A(1),14C,01/07/2014,24000,14A(1),14C,01/07/2013,20900,14A(1),14C,01/07/2012,22100,14A(1),14C,
230,BALRANALD,2983088,NORMAL,"",,,"GOL GOL RD","ARUMPO",2715,"4428/767323 Western Land Lease 11329",RU1,1920,H,01/07/2016,122100,14A(1),14C,01/07/2015,119700,14A(1),14C,01/07/2014,114000,14A(1),14C,01/07/2013,114000,14A(1),14C,01/07/2012,114000,14A(1),14C,
230,BALRANALD,2957640,NORMAL,"",,8,"ENDEAVOUR DR","BALRANALD",2715,"108/751170 Incomplete Purchase 187899",RU1,4.22,H,01/07/2016,84900,14A(1),14C,01/07/2015,83200,14A(1),14C,01/07/2014,81600,14A(1),14C,01/07/2013,74200,14A(1),14C,01/07/2012,74200,14A(1),14C,
230,BALRANALD,2979728,NORMAL,"",,,"STURT HWY","EUSTON",2737,"2/1051138 WS 085396",RU1,6.748,H,01/07/2016,80100,14A(1),14C,01/07/2015,78500,14A(1),14C,01/07/2014,78500,14A(1),14C,01/07/2013,78500,14A(1),14C,01/07/2012,90000,14A(1),14C,
230,BALRANALD,2979729,NORMAL,"JARWONGA LAKESIDE",,,"STURT HWY","EUSTON",2737,"3/1051138 WS 085396",RU1,6.747,H,01/07/2016,80100,14A(1),14C,01/07/2015,78500,14A(1),14C,01/07/2014,78500,14A(1),14C,01/07/2013,78500,14A(1),14C,01/07/2012,90000,14A(1),14C,
230,BALRANALD,2947568,NORMAL,"",,15,"MURRAY TCE","EUSTON",2737,"1/1046562",RU5,955,M,01/07/2016,39800,14A(1),14C,01/07/2015,38600,14A(1),14C,01/07/2014,37500,14A(1),14C,01/07/2013,37500,14A(1),14C,01/07/2012,34100,14A(1),14C,
230,BALRANALD,2947569,NORMAL,"",,17,"MURRAY TCE","EUSTON",2737,"2/1046562",RU5,2133,M,01/07/2016,212200,14A(1),14C,01/07/2015,206000,14A(1),14C,01/07/2014,200000,14A(1),14C,01/07/2013,271000,14A(1),14C,01/07/2012,271000,14A(1),14C,
230,BALRANALD,2984163,NORMAL,"",,,"STURT HWY","EUSTON",2737,"2/1046695 Western Land Lease 14362",RU1,82.1,H,01/07/2016,262100,14A(1),14C,01/07/2015,252000,14A(1),14C,01/07/2014,240000,14A(1),14C,01/07/2013,200000,14A(1),14C,01/07/2012,179000,14A(1),14C,
230,BALRANALD,2995651,NORMAL,"CO CAIRO WLL'S",,,"","BALRANALD",2715,"392/761094 WS 075137 Western Land Lease 4005",RU1,698.9,H,01/07/2016,389100,14A(1),14C,01/07/2015,381500,14A(1),14C,01/07/2014,374000,14A(1),14C,01/07/2013,91800,14A(1),14C,01/07/2012,108000,14A(1),14C,
230,BALRANALD,2995653,NORMAL,"CO CAIRO WLL'S",,,"YANGA WAY","KYALITE",2715,"390/761090 391/761093 393/761095 4894/762140 2615/764643 3971/766444 WS 075136 Western Land Lease 2192 Western Land Lease 2212 Western Land Lease 4327",RU1,2842,H,01/07/2016,2705000,14A(1),14C,01/07/2015,2652000,14A(1),14C,01/07/2014,2600000,14A(1),14C,01/07/2013,1840000,14A(1),14C,01/07/2012,2170000,14A(1),14C,
230,BALRANALD,2955617,NORMAL,"",,168,"DOWLING ST W","BALRANALD",2715,"6/1037",RU5,1012,M,01/07/2016,26500,14A(1),14C,01/07/2015,25200,14A(1),14C,01/07/2014,24700,14A(1),14C,01/07/2013,21500,14A(1),14C,01/07/2012,22700,14A(1),14C,
230,BALRANALD,3392128,NORMAL,"OFF",,,"IVANHOE RD","BALRANALD",2715,"1/34990 Crown Reserve 230035",RU1,19.53,H,01/07/2016,22000,14A(1),14C,01/07/2015,22000,14A(1),14C,01/07/2014,22000,14A(1),14C,01/07/2013,22000,14A(1),14C,01/07/2012,22000,14A(1),14C,
230,BALRANALD,3392132,NORMAL,"",,,"NIXON ST","EUSTON",2737,"1/92442 1/20/758402 Crown Reserve 81860",RU5,1.189,H,01/07/2016,36000,14A(1),14C,01/07/2015,36000,14A(1),14C,01/07/2014,36000,14A(1),14C,01/07/2013,36000,14A(1),14C,01/07/2012,36000,14A(1),14C,
230,BALRANALD,3392177,NORMAL,"",,,"OXLEY RD","OXLEY",2711,"1/34993 Crown Reserve 86725",RU1,1.213,H,01/07/2016,1100,14A(1),14C,01/07/2015,1100,14A(1),14C,01/07/2014,1100,14A(1),14C,01/07/2013,1100,14A(1),14C,01/07/2012,1100,14A(1),14C,
230,BALRANALD,3392185,NORMAL,"",,,"WE ST","BALRANALD",2715,"8, 9/6/758048 Crown Reserve 80433",RU5,3237,M,01/07/2016,6000,14A(1),14C,01/07/2015,6000,14A(1),14C,01/07/2014,6000,14A(1),14C,01/07/2013,6000,14A(1),14C,01/07/2012,6000,14A(1),14C,
230,BALRANALD,3392195,NORMAL,"",,,"COLE ST","EUSTON",2737,"7302/1141217 Crown Reserve 89780",RU5,304,M,01/07/2016,6000,14A(1),14C,01/07/2015,6000,14A(1),14C,01/07/2014,6000,14A(1),14C,01/07/2013,6000,14A(1),14C,01/07/2012,6000,14A(1),14C,
230,BALRANALD,3392225,NORMAL,"",,,"STURT HWY","EUSTON",2737,"2351/764315 Crown Reserve 64604",RU1,16.18,H,01/07/2016,6200,14A(1),14C,01/07/2015,6200,14A(1),14C,01/07/2014,6220,14A(1),14C,01/07/2013,6220,14A(1),14C,01/07/2012,6220,14A(1),14C,
230,BALRANALD,3392251,NORMAL,"",,,"STURT HWY","EUSTON",2737,"1/92444 2352/764316 Crown Reserve 64605 Crown Reserve 80909",RU1,18.21,H,01/07/2016,33000,14A(1),14G,01/07/2015,33000,14A(1),14G,01/07/2014,33000,14A(1),14G,01/07/2013,33000,14A(1),14G,01/07/2012,33000,14A(1),14G,
230,BALRANALD,3392291,NORMAL,"OFF",,,"COURT ST","BALRANALD",2715,"1/34997 Crown Reserve 89164",RU1,6.5,H,01/07/2016,1400,14A(1),14C,01/07/2015,1400,14A(1),14C,01/07/2014,1430,14A(1),14C,01/07/2013,1430,14A(1),14C,01/07/2012,1430,14A(1),14C,
230,BALRANALD,3392292,NORMAL,"",,,"O'CONNOR ST W","BALRANALD",2715,"5/1052691 Crown Reserve 87754",RU1,9.439,H,01/07/2016,10400,14A(1),14C,01/07/2015,10400,14A(1),14C,01/07/2014,10400,14A(1),14C,01/07/2013,10400,14A(1),14C,01/07/2012,10400,14A(1),14C,
230,BALRANALD,3399257,NORMAL,"",,,"ENDEAVOUR DR","BALRANALD",2715,"127/39863",RU1,1.358,H,01/07/2016,5500,14A(1),14C,01/07/2015,5500,14A(1),14C,01/07/2014,5500,14A(1),14C,01/07/2013,5500,14A(1),14C,01/07/2012,5500,14A(1),14C,
230,BALRANALD,3399279,NORMAL,"",,57,"WE ST","BALRANALD",2715,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19/86/758048",RU5,1.973,H,01/07/2016,170000,14A(1),14C,01/07/2015,170000,14A(1),14C,01/07/2014,170000,14A(1),14C,01/07/2013,170000,14A(1),14C,01/07/2012,170000,14A(1),14C,
230,BALRANALD,3398261,NORMAL,"",,,"MCCABE ST","BALRANALD",2715,"1/431938",RU5,1176,M,01/07/2016,8400,14A(1),14C,01/07/2015,8400,14A(1),14C,01/07/2014,8400,14A(1),14C,01/07/2013,8400,14A(1),14C,01/07/2012,8400,14A(1),14C,
230,BALRANALD,3398263,NORMAL,"",,,"MURRAY VALLEY HWY","EUSTON",2737,"78, 79/539326",RU1,1.096,H,01/07/2016,7200,14A(1),14C,01/07/2015,7200,14A(1),14C,01/07/2014,7150,14A(1),14C,01/07/2013,7150,14A(1),14C,01/07/2012,7150,14A(1),14C,
230,BALRANALD,3398277,NORMAL,"",,,"IVANHOE RD","BALRANALD",2715,"32/751181",RU1,6417,M,01/07/2016,1000,14A(1),14C,01/07/2015,1000,14A(1),14C,01/07/2014,1000,14A(1),14C,01/07/2013,110,14A(1),14C,01/07/2012,110,14A(1),14C,
230,BALRANALD,3398292,NORMAL,"",,,"IVANHOE RD","BALRANALD",2715,"3/751245",RU1,6660,M,01/07/2016,1000,14A(1),14C,01/07/2015,1000,14A(1),14C,01/07/2014,1000,14A(1),14C,01/07/2013,110,14A(1),14C,01/07/2012,110,14A(1),14C,
230,BALRANALD,3394963,NORMAL,"PH NARAHQUONG",,,"","BALRANALD",2715,"Licence 403263",RU1,6,H,01/07/2016,1100,14A(1),14C,01/07/2015,1100,14A(1),14C,01/07/2014,1100,14A(1),14C,01/07/2013,1100,14A(1),14C,01/07/2012,1100,14A(1),14C,
230,BALRANALD,3394964,NORMAL,"PH TARARIE",,,"KYALITE RD","KYALITE",2715,"6/751228 Crown Reserve 230097",RU1,9510,M,01/07/2016,2800,14A(1),14I,01/07/2015,2800,14A(1),14I,01/07/2014,2750,14A(1),14I,01/07/2013,2750,14A(1),14I,01/07/2012,2750,14A(1),14I,
230,BALRANALD,3388811,NORMAL,"",,137,"BRETT RD","EUSTON",2737,"1/1127033",RU1,2.553,H,01/07/2016,41000,14A(1),6A(3)/14C,01/07/2015,39400,14A(1),6A(3)/14C,01/07/2014,37500,14A(1),6A(3)/14C,01/07/2013,31300,14A(1),6A(3)/14C,01/07/2012,28000,14A(1),6A(3)/14C,
230,BALRANALD,3388812,NORMAL,"",,,"BRETT RD","EUSTON",2737,"2/1127033",RU1,8.702,H,01/07/2016,78700,14A(1),6A(3)/14C,01/07/2015,75700,14A(1),6A(3)/14C,01/07/2014,72100,14A(1),6A(3)/14C,01/07/2013,60100,14A(1),6A(3)/14C,01/07/2012,53700,14A(1),6A(3)/14C,
230,BALRANALD,3402918,NORMAL,"PH TAILA",,,"","EUSTON",2737,"Licence 406466",RU1,30,M,01/07/2016,1000,14A(1),14C,01/07/2015,1000,14A(1),14C,01/07/2014,1000,14A(1),14C,01/07/2013,550,14A(1),14C,01/07/2012,550,14A(1),14C,
230,BALRANALD,3399030,NORMAL,"BENNINGTON",,1133,"BENANEE RD","EUSTON",2737,"2, 7, 8/756075 2, 3, 4/756084 1, 2, 3, 5, 6/756104 1, 2, 3, 4, 5, 8/756114 Western Land Lease 5055",RU1,8053,H,01/07/2016,1923500,14A(1),14C,01/07/2015,1885800,14A(1),14C,01/07/2014,1796000,14A(1),14C,01/07/2013,1380000,14A(1),14C,01/07/2012,1380000,14A(1),14C,
230,BALRANALD,3380677,NORMAL,"",,,"O'CONNOR ST W","BALRANALD",2715,"1/1123428",RU1,17.18,H,01/07/2016,36300,14A(1),14C,01/07/2015,36300,14A(1),14C,01/07/2014,36300,14A(1),14C,01/07/2013,36300,14A(1),14C,01/07/2012,36300,14A(1),14C,
230,BALRANALD,3380678,NORMAL,"",,,"O'CONNOR ST W","BALRANALD",2715,"2/1123428",RU1,17.19,H,01/07/2016,33000,14A(1),14C,01/07/2015,33000,14A(1),14C,01/07/2014,33000,14A(1),14C,01/07/2013,33000,14A(1),14C,01/07/2012,33000,14A(1),14C,
230,BALRANALD,3405293,NORMAL,"PH BENONGAL",,,"WINDOMAL RD","BALRANALD",2715,"1, 2, 3/1124489",RU1,897.7,H,01/07/2016,653400,14A(1),6A(1),01/07/2015,640600,14A(1),6A(1),01/07/2014,628000,14A(1),6A(1),01/07/2013,741000,14A(1),6A(1),01/07/2012,872000,14A(1),6A(1),
230,BALRANALD,3405295,NORMAL,"YANGA STATION",,312,"WINDOMAL RD","BALRANALD",2715,"5, 6, 7, 8/134981 6, 8, 9/751173 25, 51, 52, 53, 54, 55, 56, 57, 71, 77, 78, 79/751203 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 53/751244 1, 2, 3/1122923 4, 5/1124489",RU1,3456.85,H,01/07/2016,1370900,14A(1),6A(1),01/07/2015,1344000,14A(1),6A(1),01/07/2014,1280000,14A(1),6A(1),01/07/2013,1280000,14A(1),6A(1),01/07/2012,1280000,14A(1),6A(1),
230,BALRANALD,3404424,NORMAL,"",,,"BELLA VISTA CL","EUSTON",2737,"31/1127834 Western Land Lease 14979",RU1,575.1,H,01/07/2016,410200,14A(1),14C,01/07/2015,402200,14A(1),14C,01/07/2014,383000,14A(1),14C,01/07/2013,295000,14A(1),14C,01/07/2012,318000,14A(1),14C,
230,BALRANALD,3371070,NORMAL,"",,83,"MARKET ST","BALRANALD",2715,"71/1127975 Crown Reserve 9909",RU5,5744,M,01/07/2016,133900,14A(1),14C,01/07/2015,127500,14A(1),14C,01/07/2014,125000,14A(1),14C,01/07/2013,109000,14A(1),14C,01/07/2012,115000,14A(1),14C,
230,BALRANALD,3375241,NORMAL,"EUSTON PARK",,810,"EUSTON PRUNGLE RD","EUSTON",2737,"PT 1/1123678 Western Land Lease 102648",RU1,3913,H,01/07/2016,720800,14A(1),14C,01/07/2015,706700,14A(1),14C,01/07/2014,673000,14A(1),14C,01/07/2013,523000,14A(1),6A(3)/14C,01/07/2012,523000,14A(1),6A(3)/14C,
230,BALRANALD,3396235,NORMAL,"",,72,"RIVER ST","BALRANALD",2715,"17/41/758048 182/1004495",RU5,2844,M,01/07/2016,53100,14A(1),14C,01/07/2015,50600,14A(1),14C,01/07/2014,49600,14A(1),14C,01/07/2013,43200,14A(1),14C,01/07/2012,45500,14A(1),14C,
230,BALRANALD,3406865,NORMAL,"PRUNGLE STATION",,4742,"PRUNGLE MAIL RD","BALRANALD",2715,"1, 2, 3, 4, 5/756109 1036/762253 1037/762254 4818/769044 Western Land Lease 1110 Western Land Lease 2993 Western Land Lease 3003",RU1,26641,H,01/07/2016,3087700,14A(1),14C,01/07/2015,3027200,14A(1),14C,01/07/2014,2883000,14A(1),14C,01/07/2013,2410000,14A(1),14C,01/07/2012,2410000,14A(1),14C,
230,BALRANALD,3381960,NORMAL,"",,7,"BATES DR","EUSTON",2737,"1/1123942",RU5,1622,M,01/07/2016,350000,14A(1),14C,01/07/2015,359500,14A(1),14C,01/07/2014,349000,14A(1),14C,01/07/2013,349000,14A(1),14C,01/07/2012,349000,14A(1),14C,
230,BALRANALD,3381961,NORMAL,"",,5,"BATES DR","EUSTON",2737,"2/1123942",RU5,1686,M,01/07/2016,370300,14A(1),14C,01/07/2015,359500,14A(1),14C,01/07/2014,349000,14A(1),14C,01/07/2013,349000,14A(1),14C,01/07/2012,349000,14A(1),14C,
230,BALRANALD,3381962,NORMAL,"",,3,"BATES DR","EUSTON",2737,"3/1123942",RU5,1740,M,01/07/2016,370300,14A(1),14C,01/07/2015,359500,14A(1),14C,01/07/2014,349000,14A(1),14C,01/07/2013,349000,14A(1),14C,01/07/2012,349000,14A(1),14C,
230,BALRANALD,3381963,NORMAL,"",,1,"CARY ST","EUSTON",2737,"4/1123942",RU5,1493,M,01/07/2016,336300,14A(1),14C,01/07/2015,326500,14A(1),14C,01/07/2014,317000,14A(1),14C,01/07/2013,317000,14A(1),14C,01/07/2012,317000,14A(1),14C,
230,BALRANALD,3381964,NORMAL,"",,5,"CARY ST","EUSTON",2737,"5/1123942",RU5,1427,M,01/07/2016,79600,14A(1),14C,01/07/2015,77300,14A(1),14C,01/07/2014,75000,14A(1),14C,01/07/2013,75000,14A(1),14C,01/07/2012,75000,14A(1),14C,
230,BALRANALD,3381965,NORMAL,"",,7,"CARY ST","EUSTON",2737,"6/1123942",RU5,1173,M,01/07/2016,63700,14A(1),14C,01/07/2015,61800,14A(1),14C,01/07/2014,60000,14A(1),14C,01/07/2013,60000,14A(1),14C,01/07/2012,60000,14A(1),14C,
230,BALRANALD,3381966,NORMAL,"",,9,"CARY ST","EUSTON",2737,"7/1123942",RU5,998,M,01/07/2016,58400,14A(1),14C,01/07/2015,56700,14A(1),14C,01/07/2014,55000,14A(1),14C,01/07/2013,55000,14A(1),14C,01/07/2012,55000,14A(1),14C,
230,BALRANALD,3381967,NORMAL,"",,11,"CARY ST","EUSTON",2737,"8/1123942",RU5,5931,M,01/07/2016,68300,14A(1),14C,01/07/2015,66300,14A(1),14C,01/07/2014,64400,14A(1),14C,01/07/2013,64400,14A(1),14C,01/07/2012,58600,14A(1),14C,
230,BALRANALD,3381968,NORMAL,"",,9,"LUKE RD","EUSTON",2737,"9/1123942",RU5,794,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,3381969,NORMAL,"",,7,"LUKE RD","EUSTON",2737,"10/1123942",RU5,800,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,3381970,NORMAL,"",,5,"LUKE RD","EUSTON",2737,"11/1123942",RU5,800,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,3381971,NORMAL,"",,3,"LUKE RD","EUSTON",2737,"12/1123942",RU5,800,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,3381972,NORMAL,"",,10,"TAYLA CT","EUSTON",2737,"13/1123942",RU5,794,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,3381973,NORMAL,"",,8,"TAYLA CT","EUSTON",2737,"14/1123942",RU5,800,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
230,BALRANALD,3381974,NORMAL,"",,6,"TAYLA CT","EUSTON",2737,"15/1123942",RU5,800,M,01/07/2016,40900,14A(1),14C,01/07/2015,39700,14A(1),14C,01/07/2014,38500,14A(1),14C,01/07/2013,38500,14A(1),14C,01/07/2012,35000,14A(1),14C,
